sample_id,drug_name,category,form,manufacturer,batch_number,expiry_date,price,distribution_channel,manufacturing_country,active_ingredient_pct,impurity_level,dissolution_rate,ph_level,spectral_diff,barcode_valid,hologram_quality,print_quality,package_seal_quality,label_text_errors,weight_variation_pct,is_fake
MED000108,Rzssurjv 5,Antiviral,Capsule,Merck,S8852750,08/2026,136.26,Online Pharmacy (Verified),India,93.26085830247501,1.0043554562073655,95.31148895930963,6.8266659012497275,4.017022819869644,True,9.9,8.9,9.0,0.0,0.8731422239198091,False
MED000109,Neocillin 94,Antipsychotic,Capsule,Pfizer,716507,04/2028,69.88,Hospital Pharmacy,Germany,91.25226710987621,0.6797345971230809,84.80706213964685,7.119186097130566,2.265867079423343,True,7.8,9.2,9.0,0.0,0.374248525828824,False
MED000110,Oxydipine,Hormone,Injection,Sanofi,U68312,06/2028,101.26,Hospital Pharmacy,Germany,100.99911417526805,0.9975230107003494,93.1937638760868,6.221410019479506,0.0,True,8.9,8.3,9.3,0.0,-0.3504661519284733,False
MED000111,Paraformin 40,Cardiovascular,Injection,Sanofi,209014,04/2027,100.94,Unknown Source,Japan,97.35222863446806,0.5835746524423395,95.02317402910691,7.146449680049762,1.8652455824161225,True,9.0,9.6,10.0,0.0,1.1133661140235023,False
MED000112,Tooxvn,Antipsychotic,Injection,AstraZeneca,G120142,02/2027,26.04,Online Pharmacy (Unverified),USA,102.23081734575032,0.37187423192095254,85.29020840423081,7.207376269213249,1.2568923368207665,True,9.0,8.3,9.5,1.0,1.120559716720587,False
MED000113,Methvastatin 60®,Hormone,Capsule,Roche,951732478,08/2028,49.64,Hospital Pharmacy,China,102.51563203823432,5.313696260350668,58.2122482002495,8.830701907471893,16.198925829024862,False,4.2,10.0,4.8,2.0,0.6040525454971108,True
MED000114,Neoprazole®,Antiviral,Ointment,Novartis,558049058,10/2026,133.61,Direct from Distributor,USA,93.93171917541838,0.3402255657809112,91.8696091563103,6.49219755270413,1.4667437733147657,True,7.4,9.4,8.3,0.0,0.6152079940385468,False
MED000115,Benzmycin®,Hormone,Cream,Boehringer Ingelheim,U6490675,04/2026,83.77,Official Pharmacy,India,103.54939479247233,0.09223146387530873,93.91771604314182,6.570311731744237,4.778411019438569,True,6.5,10.0,8.3,0.0,0.2655510898141854,False
MED000116,Isostatin®,Antiviral,Capsule,Merck,53230811,01/2028,27.32,Online Pharmacy (Verified),Germany,100.41205754739619,0.44242080809702433,94.83491564701666,6.4618588200425515,3.5688245521824205,True,10.0,9.7,10.0,0.0,0.3114367167132801,False
MED000117,Loradipine,Antibiotic,Injection,Novartis,N92384,01/2028,41.89,Direct from Distributor,Japan,96.92953461433552,0.1354912107932953,91.84644708457529,7.662139015969586,1.294148248652386,True,9.6,9.2,9.5,0.0,-0.4448005218605987,False
MED000118,Benzdipine®,Hormone,Syrup,Boehringer Ingelheim,026690,02/2026,70.29,Official Pharmacy,Japan,99.9537257991056,1.2341891565752108,94.49178710602182,7.225107417940822,4.4898100320556225,True,10.0,8.4,8.3,1.0,0.29136686828213954,False
MED000119,Azaolol,Hormone,Ointment,Takeda,Y888351,08/2026,131.85,Official Pharmacy,Germany,97.2248951612851,0.23656573639596717,94.20585164819879,6.764959009759086,1.732896878153149,True,8.5,8.4,8.4,1.0,-0.1828415394005518,False
MED000120,Dexpril,Antibiotic,Cream,Amgen,617467,08/2028,65.81,Official Pharmacy,Germany,94.35743853772195,0.8280247951450537,88.9037874895113,6.949458142231675,0.0,True,9.3,9.4,9.0,1.0,0.626789075302784,False
MED000121,Methpril®,Antihistamine,Capsule,Pfizer,D606897,05/2028,108.37,Unknown Source,Mexico,93.86779726310554,0.057840581975587335,87.49936412018886,7.661541748216621,0.015604178627228737,True,7.5,9.1,9.8,0.0,0.1479697772575918,False
MED000122,Erypril®,Cardiovascular,Syrup,Abbott,U0706597,03/2030,73.98,Online Pharmacy (Verified),Switzerland,110.32538962524711,0.3690967534483559,90.6438846658812,7.546348013660667,0.25791179884540605,True,8.8,9.7,8.4,0.0,1.3468258558948774,False
MED000123,Hydrostatin 35,Painkiller,Ointment,Bayer,365954,01/2028,59.03,Hospital Pharmacy,USA,110.0366034781345,0.4350225019734595,90.21881937516845,7.727404711770645,2.1599920127852896,True,8.5,9.0,9.3,0.0,1.1888007192060392,False
MED000124,Fbtkdfvq,Antibiotic,Gel,Amgen,S87340,12/2028,34.32,Hospital Pharmacy,Germany,96.50511895856438,0.4055415257173761,90.13177821796548,7.189602858409297,0.0,True,8.8,9.4,10.0,0.0,-0.029729688620153683,False
MED000125,Okhzmle 72,Hormone,Gel,GlaxoSmithKline,W117151,02/2027,132.72,Hospital Pharmacy,India,99.07931771631705,0.4882120932549787,95.52482727505152,7.034238776252028,1.4315251267903524,True,8.5,9.1,8.5,1.0,0.19644472675359026,False
MED000126,Riftidine 94,Painkiller,Cream,Roche,R014585,05/2027,47.5,Online Pharmacy (Unverified),Switzerland,89.11189368302574,6.64980824515303,74.4498705883022,8.643911407497823,22.624175650165014,False,4.5,5.6,7.8,4.0,11.803667210410698,True
MED000127,Ketooxacin,Hormone,Gel,Roche,601307366,09/2030,60.81,Street Vendor,USA,73.78775187445567,2.8390555655143737,100.0,8.753998204116696,3.8204363181801817,True,5.1,4.4,10.0,2.0,3.9069659196215625,True
MED000128,Isosartan 48®,Cardiovascular,Capsule,Takeda,684932,09/2026,121.77,Official Pharmacy,Japan,108.97761878268793,0.7851225068590997,88.37523142727402,6.241700903928795,0.21164135193841815,True,9.5,9.5,8.8,0.0,0.6491475353379217,False
MED000129,Valzole 77,Antiviral,Gel,Bristol-Myers Squibb,83122183,03/2027,52.67,Official Pharmacy,USA,100.58535143337257,1.0025071727114425,85.88541479369884,7.375879200279927,2.051195765083636,True,7.6,8.8,10.0,1.0,0.6721827549769417,False
MED000130,Erystatin®,Antihistamine,Ointment,Bayer,P577954,06/2026,31.23,Official Pharmacy,Switzerland,107.14117774540927,0.578372847543228,96.62202062497913,7.833539165581621,1.832787428360818,True,8.1,7.8,8.9,0.0,0.8883722611080787,False
MED000131,Nuxkblc 44,Antiviral,Ointment,Pfizer,91785356,04/2027,143.72,Hospital Pharmacy,China,110.94365221835763,0.44101137623280334,93.60285877141888,6.760543867862613,0.7077473545913882,True,8.5,9.8,8.9,0.0,0.4661687903490501,False
MED000132,Gliprazole®,Antipsychotic,Injection,Pfizer,59596351,10/2027,93.28,Hospital Pharmacy,Switzerland,101.09250049684861,0.194991716592612,88.53997345041407,7.706994725668482,0.0,True,9.3,8.9,9.1,0.0,-0.55582717659442,False
MED000133,Zolsartan,Antihistamine,Capsule,Roche,87591750,09/2026,51.01,Online Pharmacy (Unverified),UK,92.17272907741612,3.3212024300194525,69.44280726332197,4.310687506510797,18.04828530159174,True,3.8,3.8,8.5,5.0,1.4008234600305818,True
MED000134,Cefdipine,Painkiller,Ointment,Amgen,W036451,01/2034,51.96,Direct from Distributor,China,102.16709744414223,0.4638682782646205,83.04625637275996,6.806515407428957,0.8998938200935864,True,9.0,10.0,8.9,0.0,0.30381593835142084,False
MED000135,Hnsfaoay,Antipsychotic,Cream,Boehringer Ingelheim,528758981,03/2024,38.98,Hospital Pharmacy,UK,106.57104409018211,0.07498848830946842,96.00797242071405,7.394328186751067,2.756437715362451,True,9.8,9.1,9.5,0.0,0.3204366303081182,False
MED000136,Zololol,Cardiovascular,Injection,Takeda,T48230,03/2026,94.39,Hospital Pharmacy,USA,98.92052256766382,0.43796393632633673,86.61013110539508,7.211102288856234,4.0583813928858214,True,10.0,9.0,9.2,0.0,0.581707786244999,False
MED000137,Benzstatin,Cardiovascular,Ointment,Bristol-Myers Squibb,G65579,06/2025,103.16,Online Pharmacy (Verified),Germany,107.71524135879027,1.224457824042319,84.67384776031285,6.743225871818306,1.9419871540452274,True,9.2,10.0,8.6,0.0,0.9523337709432678,False
MED000138,Oxyformin,Antibiotic,Tablet,Boehringer Ingelheim,P4985830,11/2028,156.14,Direct from Distributor,China,100.71677345588833,1.028448712029753,98.46934340219345,6.8175241124486154,3.294033731696849,True,8.7,8.5,8.6,0.0,0.9949409846695886,False
MED000139,Erydipine®,Hormone,Syrup,GlaxoSmithKline,N5130213,07/2028,36.76,Online Pharmacy (Verified),China,112.17384879378763,0.6001751547207002,94.95374306306584,6.684778694668418,4.055103521484471,True,7.4,8.7,9.2,1.0,0.7499508537025783,False
MED000140,Dvbjjav®,Painkiller,Ointment,Boehringer Ingelheim,P62676,09/2028,145.18,Online Pharmacy (Unverified),China,100.19482338062056,0.8100457044603369,89.98993070686993,6.480469107586739,2.084517715205394,True,7.0,9.4,8.2,0.0,0.3892557993672957,False
MED000141,Heodlbss,Antihistamine,Gel,Abbott,S530193,01/2028,121.47,Online Pharmacy (Unverified),UK,104.28341674889998,0.3277627759347497,91.1616657922915,7.145722995633708,4.148692238904264,True,7.0,8.3,9.6,0.0,0.5861652917998703,False
MED000142,Valprazole,Antibiotic,Injection,Pfizer,0892055,04/2027,121.75,Street Vendor,Switzerland,99.21874995409954,0.2491792766828001,91.82740026014508,6.688840540598552,3.4523077180031754,False,7.5,10.0,10.0,0.0,0.1600134840660702,False
MED000143,Oxyvastatin®,Painkiller,Injection,GlaxoSmithKline,L25688,11/2028,40.45,Direct from Distributor,India,93.64815916344173,0.2544311733599889,88.65944361856081,7.180336623911332,2.7178163792249252,True,9.1,8.7,9.1,0.0,1.079501051608621,False
MED000144,Sulfdipine,Antipsychotic,Cream,Boehringer Ingelheim,R36238,02/2026,139.59,Hospital Pharmacy,India,105.94964943536161,0.4401452383160113,94.22475049361982,7.630918305843339,5.197752721625898,True,7.1,8.8,8.0,0.0,0.30299618584603066,False
MED000145,Loraoxacin,Antibiotic,Ointment,GlaxoSmithKline,6184437,09/2026,113.83,Direct from Distributor,India,106.61064109727442,0.8129200928123275,97.40157355784649,7.0359840315037685,3.6509943976954093,True,9.9,10.0,8.9,0.0,0.48003316928582335,False
MED000146,Isozole,Antibiotic,Ointment,Johnson & Johnson,4232651,09/2026,48.25,Hospital Pharmacy,UK,90.00008026602347,0.16225949319942307,94.90596931549644,6.7777959908457905,2.973266590834025,True,8.5,9.1,8.7,1.0,-0.44324506361943383,False
MED000147,Neoolol,Cardiovascular,Cream,Sanofi,7457621,11/2028,99.29,Direct from Distributor,Germany,93.88573771327994,0.6827324378591682,89.43014279673754,7.480786944646108,2.277216840167249,True,7.3,8.3,9.1,0.0,0.39420443589848336,False
MED000148,Dexsartan 40®,Cardiovascular,Syrup,Pfizer,373659075,02/2024,122.6,Street Vendor,Japan,102.0205527410953,0.76263866547521,90.70485188635418,6.688434495063861,0.6874086965045858,True,10.0,9.8,9.0,0.0,1.0357497427076467,False
MED000149,Vwshooiu,Antiviral,Cream,Abbott,M969565,05/2025,94.75,Online Pharmacy (Verified),UK,98.89614965032258,0.5680043946890427,85.98879972681148,7.140389728872653,1.855401770315584,True,9.8,9.7,9.9,0.0,0.47269355740086433,False
MED000150,Hydromycin,Antiviral,Injection,Bayer,Q9100301,02/2027,132.95,Online Pharmacy (Unverified),Germany,104.31554920304654,0.3013719420512141,93.1475368365864,5.481166816815634,2.060715811062321,True,9.4,8.1,8.7,0.0,0.26570817904713573,False
MED000151,Grbqklsv 75®,Cardiovascular,Syrup,Bristol-Myers Squibb,F3749479,01/2024,101.41,Official Pharmacy,Germany,89.64953327625616,0.6274899321446167,80.97373874126379,7.435686794581466,0.8109514326834895,True,8.6,8.4,9.0,0.0,1.2659502207069777,False
MED000152,Amzole®,Cardiovascular,Gel,Bayer,C59612,12/2027,93.83,Hospital Pharmacy,China,110.1383318724768,0.5576074652949701,90.46266147190909,7.363329067227097,1.4805455658466142,True,9.1,8.2,8.4,0.0,-0.014958829442592525,False
MED000153,Sulfsartan,Antipsychotic,Syrup,Pfizer,R87788,07/2030,93.1,Online Pharmacy (Verified),Switzerland,97.30777625321758,0.7198813812917749,85.46294936407818,5.846652768550744,2.763352216833419,True,6.7,6.0,9.2,1.0,0.06111576504386862,False
MED000154,Valpril,Hormone,Capsule,Johnson & Johnson,W5403002,02/2026,102.24,Official Pharmacy,Nigeria,100.25155271073652,0.8588015573858439,86.28274333895057,6.556067530144251,3.074099986712498,True,7.8,10.0,9.6,0.0,-0.23838681882049484,False
MED000155,Fluzole,Antibiotic,Injection,Eli Lilly,699084,06/2025,29.88,Direct from Distributor,Japan,65.48776544517803,3.3105018011675638,40.799999822940144,5.403807789394975,15.389663642306783,False,3.6,4.3,7.6,5.0,12.03869642016051,True
MED000156,Tamdronate®,Antiviral,Injection,Johnson & Johnson,F8224623,11/2028,141.6,Hospital Pharmacy,India,101.51628664141589,0.146874290501203,90.10131342522432,6.441436710501192,1.3842596054168184,True,7.9,7.9,10.0,0.0,1.150332983600808,False
MED000157,Paraolol®,Cardiovascular,Cream,Sanofi,981407,01/2026,131.12,Online Pharmacy (Unverified),UK,108.48164693115088,0.632209539977899,87.43890357022364,6.882586579046531,0.6013158801088418,True,6.7,8.3,9.3,0.0,-0.4161438883537061,False
MED000158,Bvqrfsda®,Painkiller,Injection,Sanofi,9911946,10/2034,121.69,Online Pharmacy (Unverified),Japan,92.60863910711193,0.6832219995770795,88.13742347608851,6.283361528651046,2.62562041041304,True,8.4,9.4,9.2,0.0,0.42530093255345996,False
MED000159,Jsnbawwr,Painkiller,Ointment,Novartis,M5150124,10/2028,126.27,Hospital Pharmacy,China,100.76443624558027,0.6437937097717983,80.94462080565023,7.049930540225515,3.321640891118014,True,8.8,9.3,8.5,0.0,0.2730286103074413,False
MED000160,Benzolol 76®,Antiviral,Cream,Abbott,944326606,10/2027,76.2,Online Pharmacy (Unverified),USA,93.69783992710447,0.6520044280074693,88.96862463418164,7.918408996054213,0.0,True,7.6,9.5,7.5,0.0,0.5164008384356061,False
MED000161,Saohbxnx,Painkiller,Gel,Bayer,55342284,08/2026,117.09,Online Pharmacy (Verified),Switzerland,105.17257578168777,0.3989056897079158,100.0,6.985499272798579,2.218023879257517,True,8.3,9.2,8.6,0.0,1.1010307817678178,False
MED000162,Unwpgjga®,Antihistamine,Injection,Eli Lilly,958699,08/2026,86.06,Hospital Pharmacy,Germany,98.22518338271942,0.18423365552645193,93.91352240352593,7.593822650342597,1.4560171163101283,True,8.0,10.0,8.8,0.0,0.30053916798837454,False
MED000163,Cefformin,Antibiotic,Ointment,Pfizer,Y351921,11/2026,129.63,Direct from Distributor,Switzerland,102.32323122716906,0.03753749181841365,90.91882796683741,7.029339878988592,3.634421433497997,True,7.2,8.5,8.9,0.0,0.319596976880016,False
MED000164,Jbcwwteef,Antiviral,Capsule,GlaxoSmithKline,T4529443,08/2034,82.26,Online Pharmacy (Verified),Brazil,98.0502293843012,0.8155014551252291,89.05322700034313,6.281922301094308,9.041709015395774,True,9.1,10.0,7.9,0.0,-0.17791913605734833,False
MED000165,Tzvlxjxn®,Antihistamine,Injection,Eli Lilly,N111502,12/2028,23.7,Official Pharmacy,USA,110.65299001895937,0.505606185459015,82.36376531417831,6.925051075494016,0.0,True,9.5,8.7,8.8,0.0,0.7391045801257019,False
MED000166,Rifdronate,Cardiovascular,Capsule,Novartis,S57153,05/2027,17.37,Online Pharmacy (Unverified),Germany,78.79083106284266,2.2281548181592044,61.92629856694401,8.052973611512895,13.265856782033437,True,1.9,5.5,4.7,3.0,1.2601684664107697,True
MED000167,Hydropril,Antipsychotic,Gel,Eli Lilly,5070819,09/2027,37.97,Online Pharmacy (Verified),India,96.30682373684125,0.6102185093693713,91.23178819962604,5.836986752687519,4.3261330461830525,True,9.3,8.0,7.5,1.0,0.47895522304700516,False
MED000168,Methcillin®,Antipsychotic,Injection,Pfizer,W140771,01/2026,96.54,Official Pharmacy,Germany,102.95793964015373,0.5500225555741443,93.11824008337014,7.089206225000112,0.5331608984120886,True,8.5,8.7,8.1,0.0,0.5329854724933368,False
MED000169,Jdibqey,Antihistamine,Injection,Boehringer Ingelheim,Z762308,09/2027,96.01,Direct from Distributor,China,88.89282922906068,0.4494424718767262,96.01338093273534,6.870465463186359,3.766050648615896,True,7.5,9.4,9.8,0.0,1.1378583902848742,False
MED000170,Zolprazole,Painkiller,Tablet,AstraZeneca,K967390,06/2025,112.4,Hospital Pharmacy,Switzerland,103.0013855978707,0.8234681135938218,83.41251806115665,7.911986308673346,2.314912025489865,True,8.1,10.0,9.9,0.0,0.6321131298304511,False
MED000171,Loraformin®,Antibiotic,Gel,Bayer,5603446,12/2028,53.87,Online Pharmacy (Verified),USA,92.23204794648245,0.409525944420642,95.3411251856533,7.328562421639985,2.1826542219635883,True,9.3,9.5,8.9,0.0,-0.19442720041299666,False
MED000172,Uznbvkas 30®,Cardiovascular,Ointment,Novartis,G099008,04/2034,154.41,Hospital Pharmacy,UK,109.14199736483266,0.718949760616957,94.35782692940433,6.904394648296447,1.766068640022848,True,8.9,8.0,9.2,0.0,0.1314903254375614,False
MED000173,Dqghcbwox,Antidiabetic,Injection,Sanofi,G6114906,04/2028,21.52,Online Pharmacy (Unverified),UK,96.62104075539438,0.47143972671001705,78.24071892261126,6.673174606643303,0.41432159242246724,True,7.4,8.3,9.3,0.0,1.7115958449923911,False
MED000174,Cefoxacin 85,Antibiotic,Capsule,GlaxoSmithKline,76722789,05/2028,138.32,Online Pharmacy (Verified),USA,95.0219458333054,0.0,82.84404540141367,7.236403092329791,1.935592209893678,True,8.6,8.5,9.3,0.0,0.9525430339839108,False
MED000175,Azadipine®,Hormone,Syrup,Johnson & Johnson,019998117,09/2027,112.78,Hospital Pharmacy,India,101.46957089213393,0.3181433621172911,83.18244172290756,5.228987503851984,1.4790545649419424,True,8.5,9.2,8.4,0.0,0.19802318721005951,False
MED000176,Rifzole,Painkiller,Capsule,Eli Lilly,L778928,04/2028,127.9,Official Pharmacy,USA,93.29779210752018,0.8364756031427838,95.60007119139195,7.051273340715013,4.511855403469714,True,8.2,9.8,9.1,0.0,-0.020611606286885964,False
MED000177,Flumycin,Antibiotic,Ointment,Takeda,C46280,02/2027,105.86,Online Pharmacy (Verified),Germany,95.81287774653964,0.22359714044189638,89.70729269950257,6.820708058502466,1.303864935323114,True,8.5,9.1,9.2,0.0,-0.3361342906876995,False
MED000178,Erycillin 48,Antipsychotic,Injection,Abbott,572494762,05/2025,142.16,Online Pharmacy (Verified),UK,101.21714189530164,0.7024404216945968,89.70918451519374,6.868480257073302,3.225884780050003,True,7.7,7.7,9.2,0.0,0.8330065208281523,False
MED000179,Jywolp,Antidiabetic,Cream,AstraZeneca,7440755,11/2027,85.43,Official Pharmacy,China,97.14542460585238,0.6036607823159195,97.14537979738394,6.6428014756424965,1.5386372974082674,True,9.5,10.0,8.5,0.0,0.36528475357971946,False
MED000180,Evpfhryl,Hormone,Tablet,Boehringer Ingelheim,221872,01/2027,71.66,Hospital Pharmacy,USA,104.71402959747161,0.5282800998006866,87.43251934159903,7.830134255792142,3.682705625555199,True,8.7,8.5,8.2,0.0,0.20908819432183212,False
MED000181,Jpgqwuvzg 11®,Antidiabetic,Cream,Merck,K4756407,12/2028,17.38,Direct from Distributor,China,106.27255849532867,0.5548369188045646,90.95754733763731,7.024231139704819,0.0,True,9.5,10.0,8.9,1.0,0.5874612060833247,False
MED000182,Wrtgrjg 35,Antibiotic,Tablet,Roche,W21105,03/2026,126.35,Hospital Pharmacy,China,103.13481969662894,0.6892024548411434,83.62185448170952,7.554573841791722,0.9708678505635766,True,7.1,8.7,8.0,1.0,0.8863911940176312,False
MED000183,Methcillin,Antipsychotic,Tablet,Novartis,209125280,11/2031,30.74,Hospital Pharmacy,USA,93.47784151984271,0.5901893277638144,93.5565818624111,6.767572518503191,1.2806369290592863,True,8.6,8.8,8.4,0.0,-0.0030706430428963927,False
MED000184,Lorastatin,Cardiovascular,Cream,Amgen,Z74007,01/2027,7.81,Street Vendor,Switzerland,72.82792286847672,3.4776389876809453,69.31066028665812,5.633387729111629,9.450795737914584,True,1.6,5.4,5.6,1.0,15.860201463005767,False
MED000185,Mramjlb 46,Antipsychotic,Ointment,Amgen,C35383,12/2027,102.04,Direct from Distributor,Brazil,96.11184141604608,0.1929694392014097,90.90998375746062,6.757256522750919,0.6252257137447392,True,10.0,9.3,9.3,0.0,2.098896790739138,False
MED000186,Methformin,Antihistamine,Injection,Bristol-Myers Squibb,M7240512,11/2026,81.68,Official Pharmacy,USA,94.66788318841182,0.8351055361271364,92.37456829550482,7.699366265905423,4.73575108427112,True,7.8,9.7,9.8,0.0,-0.09294841497511308,False
MED000187,Neooxacin 97®,Cardiovascular,Capsule,Pfizer,54917825,05/2027,148.96,Direct from Distributor,USA,98.64066706802099,1.0668650177293952,93.9213232648613,7.395426897332024,4.175527318280121,True,9.6,10.0,9.6,1.0,0.689281238671047,False
MED000188,Paraolol,Antidiabetic,Cream,Merck,9574997,04/2027,57.44,Official Pharmacy,India,102.2083968583674,0.10169512756947235,91.16589641549703,6.718206018556997,4.350613358804965,True,8.6,8.7,8.5,1.0,0.3237989675973027,False
